EmployeeID,Gender,Age,AgeBand,MaritalStatus,Education,Department,JobRole,JobLevel,OfficeLocation,EmploymentType,HireDate,IsActive
E01768,Male,31,30-39,Married,PhD,IT,IT Support,2,Mumbai,Contract,2023-10-20,False
E01769,Male,28,Under 30,Married,Diploma,Research & Development,Research Scientist,3,Delhi,Full-Time,2024-05-04,True
E01770,Male,32,30-39,Married,High School,Sales,Business Development,2,Bengaluru,Full-Time,2025-10-24,False
E01771,Male,32,30-39,Single,High School,Sales,Business Development,2,Bengaluru,Full-Time,2020-03-31,False
E01772,Male,32,30-39,Divorced,High School,Operations,Quality Analyst,2,Mumbai,Full-Time,2025-03-12,True
E01773,Female,36,30-39,Married,Bachelor,Research & Development,Data Scientist,2,Bengaluru,Full-Time,2022-08-19,True
E01774,Female,37,30-39,Married,Master,Operations,Operations Analyst,3,Delhi,Full-Time,2021-11-12,True
E01775,Female,27,Under 30,Married,Master,IT,IT Support,3,Remote,Full-Time,2021-12-08,True
E01776,Female,30,30-39,Married,High School,Marketing,SEO Specialist,4,Hyderabad,Full-Time,2020-10-29,True
E01777,Female,38,30-39,Single,Diploma,Sales,Account Executive,3,Mumbai,Full-Time,2023-05-20,True
E01778,Male,32,30-39,Single,PhD,Operations,Logistics Coordinator,3,Remote,Part-Time,2021-01-11,True
E01779,Male,32,30-39,Married,High School,IT,IT Support,2,Chennai,Full-Time,2024-02-01,True
E01780,Male,40,40-49,Married,High School,Finance,Credit Analyst,7,Delhi,Full-Time,2021-07-15,True
E01781,Female,24,Under 30,Married,PhD,Operations,Quality Analyst,1,Remote,Full-Time,2025-01-19,True
E01782,Male,38,30-39,Married,Diploma,IT,Data Analyst,7,Chennai,Full-Time,2022-11-14,True
E01783,Male,33,30-39,Married,Master,IT,IT Support,2,Delhi,Full-Time,2021-03-14,True
E01784,Male,24,Under 30,Married,Bachelor,Customer Support,Escalation Specialist,1,Remote,Full-Time,2020-04-08,True
E01785,Female,38,30-39,Single,PhD,Sales,Business Development,3,Delhi,Full-Time,2025-08-12,True
E01786,Female,35,30-39,Married,Diploma,Sales,Sales Executive,2,Mumbai,Full-Time,2022-10-06,True
E01787,Female,38,30-39,Married,Bachelor,IT,Data Analyst,3,Chennai,Full-Time,2020-03-17,True
E01788,Male,27,Under 30,Divorced,High School,Executive,CEO,2,Mumbai,Full-Time,2020-03-19,True
E01789,Male,34,30-39,Married,Master,Sales,Sales Executive,6,Hyderabad,Full-Time,2025-05-14,True
E01790,Male,33,30-39,Divorced,Master,Human Resources,HR Generalist,3,Remote,Full-Time,2022-03-22,False
E01791,Male,36,30-39,Married,Bachelor,Sales,Sales Executive,2,Chennai,Full-Time,2020-12-02,False
E01792,Female,34,30-39,Married,High School,IT,Data Analyst,6,Bengaluru,Full-Time,2021-01-12,True
E01793,Male,31,30-39,Married,Master,Operations,Quality Analyst,2,Chennai,Full-Time,2024-05-26,True
E01794,Female,38,30-39,Single,Bachelor,Human Resources,Recruiter,3,Hyderabad,Part-Time,2025-10-12,True
E01795,Female,35,30-39,Married,Master,Research & Development,Data Scientist,6,Chennai,Full-Time,2020-06-05,False
E01796,Male,34,30-39,Married,High School,Marketing,Content Writer,1,Chennai,Part-Time,2020-09-13,True
E01797,Female,28,Under 30,Single,High School,Marketing,Marketing Analyst,2,Delhi,Full-Time,2024-08-23,True
E01798,Male,34,30-39,Single,PhD,Customer Support,Escalation Specialist,2,Mumbai,Full-Time,2023-11-23,True
E01799,Male,31,30-39,Divorced,Master,Research & Development,Research Scientist,2,Hyderabad,Part-Time,2021-02-03,True
E01800,Male,26,Under 30,Married,High School,Operations,Logistics Coordinator,2,Chennai,Full-Time,2025-05-12,False
E01801,Male,29,Under 30,Married,Bachelor,Marketing,Marketing Analyst,3,Chennai,Full-Time,2021-12-10,True
E01802,Male,25,Under 30,Married,Master,IT,DevOps Engineer,1,Remote,Full-Time,2021-12-28,False
E01803,Male,27,Under 30,Single,High School,Customer Support,Support Lead,3,Delhi,Full-Time,2020-08-16,True
E01804,Female,33,30-39,Married,Diploma,Sales,Business Development,1,Remote,Full-Time,2021-01-07,True
E01805,Female,25,Under 30,Married,Bachelor,Sales,Sales Executive,2,Mumbai,Full-Time,2024-01-29,True
E01806,Male,36,30-39,Single,Diploma,Sales,Business Development,5,Delhi,Part-Time,2022-10-11,True
E01807,Female,32,30-39,Married,High School,Operations,Operations Analyst,2,Bengaluru,Full-Time,2023-12-11,True
E01808,Female,43,40-49,Married,High School,Sales,Business Development,6,Chennai,Full-Time,2024-04-06,True
E01809,Female,36,30-39,Single,Bachelor,Customer Support,Escalation Specialist,6,Mumbai,Full-Time,2022-04-07,True
E01810,Male,28,Under 30,Married,Diploma,Finance,Financial Analyst,3,Mumbai,Full-Time,2023-02-07,True
E01811,Male,34,30-39,Single,Master,Customer Support,Support Lead,2,Delhi,Full-Time,2021-09-19,True
E01812,Female,37,30-39,Married,Bachelor,Sales,Account Executive,3,Chennai,Full-Time,2025-04-20,False
E01813,Male,32,30-39,Married,PhD,Research & Development,Data Scientist,1,Mumbai,Full-Time,2020-08-15,True
E01814,Male,24,Under 30,Single,Master,IT,Software Engineer,1,Bengaluru,Full-Time,2022-08-29,True
E01815,Female,32,30-39,Married,Master,Finance,Financial Analyst,2,Chennai,Full-Time,2024-06-04,True
E01816,Female,25,Under 30,Married,Bachelor,Sales,Sales Executive,1,Chennai,Full-Time,2024-08-03,True
E01817,Male,28,Under 30,Married,High School,IT,IT Support,3,Remote,Full-Time,2021-03-15,True
E01818,Male,30,30-39,Married,PhD,Operations,Operations Analyst,2,Chennai,Full-Time,2024-06-26,False
E01819,Male,28,Under 30,Married,PhD,Sales,Business Development,3,Hyderabad,Full-Time,2023-05-28,False
E01820,Female,30,30-39,Married,Bachelor,Sales,Account Executive,3,Hyderabad,Full-Time,2020-04-07,True
E01821,Male,44,40-49,Single,Diploma,Human Resources,Recruiter,7,Delhi,Full-Time,2020-05-06,True
E01822,Male,29,Under 30,Married,Bachelor,Sales,Account Executive,4,Delhi,Full-Time,2023-01-04,False
E01823,Male,32,30-39,Married,Bachelor,Sales,Account Executive,2,Hyderabad,Full-Time,2023-06-25,True
E01824,Female,32,30-39,Married,High School,Finance,Financial Analyst,1,Delhi,Full-Time,2023-07-18,True
E01825,Male,36,30-39,Single,High School,Human Resources,HR Analyst,2,Chennai,Full-Time,2020-04-19,True
E01826,Male,35,30-39,Married,PhD,Human Resources,HR Analyst,4,Delhi,Part-Time,2020-11-12,True
E01827,Male,30,30-39,Single,Bachelor,Customer Support,Support Lead,2,Delhi,Full-Time,2023-04-22,True
E01828,Female,30,30-39,Married,Master,Human Resources,Recruiter,4,Remote,Full-Time,2024-09-28,True
E01829,Female,31,30-39,Married,Bachelor,Operations,Operations Analyst,2,Remote,Full-Time,2022-07-08,True
E01830,Male,36,30-39,Married,Bachelor,Operations,Quality Analyst,2,Remote,Part-Time,2025-07-16,False
E01831,Female,41,40-49,Married,Diploma,IT,IT Support,6,Bengaluru,Full-Time,2021-04-24,True
E01832,Female,30,30-39,Married,Diploma,Sales,Business Development,2,Delhi,Full-Time,2022-07-03,True
E01833,Male,31,30-39,Married,Diploma,Customer Support,Support Lead,3,Delhi,Full-Time,2022-10-20,False
E01834,Male,38,30-39,Married,Bachelor,Sales,Account Executive,5,Mumbai,Full-Time,2025-01-05,True
E01835,Male,35,30-39,Single,High School,Marketing,SEO Specialist,4,Bengaluru,Full-Time,2022-10-23,True
E01836,Female,26,Under 30,Married,Master,Operations,Logistics Coordinator,1,Delhi,Full-Time,2024-07-16,True
E01837,Female,34,30-39,Married,High School,IT,DevOps Engineer,6,Hyderabad,Full-Time,2024-02-26,True
E01838,Female,27,Under 30,Married,High School,IT,Data Analyst,2,Hyderabad,Full-Time,2021-03-19,True
E01839,Female,37,30-39,Married,Bachelor,Finance,Financial Analyst,4,Delhi,Full-Time,2020-04-21,True
E01840,Male,35,30-39,Single,Master,Marketing,Marketing Analyst,3,Mumbai,Full-Time,2022-05-02,True
E01841,Female,24,Under 30,Married,Master,Human Resources,Recruiter,1,Hyderabad,Full-Time,2024-06-20,True
E01842,Male,25,Under 30,Single,PhD,Sales,Business Development,2,Delhi,Full-Time,2021-09-11,False
E01843,Female,37,30-39,Married,Diploma,Executive,CFO,3,Mumbai,Full-Time,2023-02-14,True
E01844,Female,36,30-39,Married,Master,Operations,Logistics Coordinator,7,Mumbai,Full-Time,2024-01-27,True
E01845,Female,33,30-39,Married,Diploma,Customer Support,Support Lead,6,Hyderabad,Full-Time,2025-12-15,True
E01846,Male,27,Under 30,Single,High School,Customer Support,Support Lead,1,Chennai,Full-Time,2022-12-03,True
E01847,Female,32,30-39,Single,Master,Operations,Quality Analyst,2,Chennai,Part-Time,2024-02-12,False
E01848,Male,40,40-49,Married,PhD,Customer Support,Escalation Specialist,4,Remote,Full-Time,2023-12-01,True
E01849,Male,38,30-39,Married,Diploma,Sales,Account Executive,7,Chennai,Full-Time,2020-11-21,True
E01850,Female,37,30-39,Single,Diploma,IT,Data Analyst,3,Remote,Full-Time,2023-05-27,True
E01851,Male,34,30-39,Married,Diploma,Operations,Logistics Coordinator,5,Hyderabad,Full-Time,2024-01-18,True
E01852,Male,41,40-49,Married,Diploma,Sales,Sales Executive,5,Mumbai,Full-Time,2023-09-18,True
E01853,Female,32,30-39,Single,PhD,Research & Development,Research Scientist,5,Mumbai,Full-Time,2023-10-24,True
E01854,Female,34,30-39,Married,High School,Human Resources,HR Generalist,1,Bengaluru,Full-Time,2023-11-11,True
E01855,Male,36,30-39,Married,Bachelor,Finance,Financial Analyst,3,Delhi,Contract,2025-10-10,True
E01856,Male,31,30-39,Married,High School,Finance,Financial Analyst,5,Hyderabad,Full-Time,2022-03-01,True
E01857,Male,41,40-49,Married,Bachelor,Customer Support,Support Agent,7,Bengaluru,Full-Time,2023-04-04,True
E01858,Female,32,30-39,Single,PhD,Finance,Accountant,3,Bengaluru,Full-Time,2024-12-17,True
E01859,Female,37,30-39,Married,Bachelor,Marketing,Marketing Analyst,3,Hyderabad,Full-Time,2024-05-29,True
E01860,Male,37,30-39,Married,PhD,Marketing,SEO Specialist,3,Mumbai,Full-Time,2022-08-12,True
E01861,Male,34,30-39,Married,Bachelor,Marketing,SEO Specialist,1,Hyderabad,Full-Time,2021-09-11,True
E01862,Female,43,40-49,Married,Master,Sales,Business Development,7,Mumbai,Contract,2025-09-08,True
E01863,Male,38,30-39,Married,Diploma,Marketing,Marketing Analyst,4,Hyderabad,Full-Time,2023-08-06,True
E01864,Male,32,30-39,Married,PhD,Customer Support,Escalation Specialist,1,Chennai,Contract,2023-05-09,True
E01865,Female,34,30-39,Married,High School,Customer Support,Support Lead,2,Bengaluru,Full-Time,2025-01-27,True
E01866,Female,39,30-39,Married,Diploma,IT,IT Support,4,Remote,Full-Time,2021-04-22,True
E01867,Male,40,40-49,Married,PhD,Human Resources,HR Analyst,4,Chennai,Full-Time,2021-10-01,True
E01868,Male,29,Under 30,Married,High School,IT,Software Engineer,4,Mumbai,Full-Time,2025-09-24,True
E01869,Male,45,40-49,Married,Diploma,Operations,Quality Analyst,7,Bengaluru,Contract,2023-12-13,True
E01870,Female,28,Under 30,Single,PhD,Customer Support,Support Agent,2,Hyderabad,Full-Time,2024-07-09,False
E01871,Female,29,Under 30,Married,Diploma,Finance,Credit Analyst,1,Bengaluru,Full-Time,2020-04-12,True
E01872,Male,27,Under 30,Single,PhD,Operations,Quality Analyst,2,Hyderabad,Full-Time,2024-12-04,True
E01873,Female,29,Under 30,Married,Bachelor,IT,IT Support,2,Mumbai,Full-Time,2025-11-18,False
E01874,Female,30,30-39,Married,Master,Operations,Logistics Coordinator,1,Remote,Full-Time,2022-04-17,True
E01875,Female,46,40-49,Married,Bachelor,Human Resources,HR Analyst,7,Delhi,Part-Time,2024-09-02,True
E01876,Female,32,30-39,Married,Diploma,Finance,Accountant,2,Remote,Full-Time,2025-02-26,True
E01877,Male,26,Under 30,Married,High School,Finance,Credit Analyst,1,Hyderabad,Full-Time,2021-06-10,True
E01878,Male,33,30-39,Married,Bachelor,IT,DevOps Engineer,4,Delhi,Part-Time,2020-06-03,True
E01879,Female,29,Under 30,Single,High School,Sales,Account Executive,1,Remote,Full-Time,2021-04-14,True
E01880,Male,31,30-39,Single,High School,Human Resources,Recruiter,3,Mumbai,Full-Time,2023-11-23,True
E01881,Male,30,30-39,Married,High School,Sales,Business Development,4,Chennai,Full-Time,2020-12-21,True
E01882,Female,34,30-39,Married,Master,Human Resources,HR Generalist,1,Hyderabad,Full-Time,2020-10-13,True
E01883,Female,29,Under 30,Single,PhD,Marketing,SEO Specialist,3,Delhi,Full-Time,2020-08-13,True
E01884,Female,36,30-39,Married,High School,Operations,Quality Analyst,2,Chennai,Full-Time,2024-09-06,True
E01885,Female,33,30-39,Married,High School,Customer Support,Support Agent,4,Mumbai,Full-Time,2023-03-18,True
E01886,Male,33,30-39,Single,Diploma,Sales,Business Development,3,Delhi,Full-Time,2024-06-24,True
E01887,Female,36,30-39,Divorced,High School,Research & Development,Research Scientist,4,Remote,Full-Time,2021-02-10,True
E01888,Male,37,30-39,Married,PhD,Operations,Quality Analyst,6,Bengaluru,Full-Time,2021-03-23,True
E01889,Male,29,Under 30,Married,High School,Finance,Accountant,1,Bengaluru,Full-Time,2022-02-14,True
E01890,Female,35,30-39,Married,Diploma,IT,DevOps Engineer,5,Bengaluru,Full-Time,2022-07-24,True
E01891,Female,35,30-39,Divorced,High School,Research & Development,Research Scientist,3,Remote,Full-Time,2025-05-22,True
E01892,Male,39,30-39,Married,Diploma,Sales,Sales Executive,5,Bengaluru,Full-Time,2020-09-08,True
E01893,Male,34,30-39,Single,Bachelor,Research & Development,Research Scientist,5,Bengaluru,Full-Time,2020-01-27,True
E01894,Male,27,Under 30,Divorced,High School,Sales,Sales Executive,2,Hyderabad,Part-Time,2025-01-07,False
E01895,Male,32,30-39,Divorced,Master,Finance,Financial Analyst,1,Mumbai,Full-Time,2022-01-11,True
E01896,Male,44,40-49,Married,High School,Operations,Logistics Coordinator,6,Chennai,Part-Time,2020-03-27,True
E01897,Female,32,30-39,Married,High School,Marketing,SEO Specialist,2,Hyderabad,Full-Time,2025-08-26,True
E01898,Female,39,30-39,Single,High School,Operations,Logistics Coordinator,4,Bengaluru,Full-Time,2023-11-21,True
E01899,Male,34,30-39,Married,PhD,Marketing,Content Writer,2,Mumbai,Full-Time,2023-07-25,True
E01900,Male,38,30-39,Married,Diploma,Operations,Logistics Coordinator,4,Hyderabad,Full-Time,2021-01-10,True
E01901,Male,30,30-39,Married,Diploma,Research & Development,Product Engineer,2,Remote,Full-Time,2020-10-16,True
E01902,Male,36,30-39,Married,Master,Operations,Operations Analyst,3,Mumbai,Full-Time,2022-02-28,True
E01903,Male,38,30-39,Married,High School,Sales,Business Development,5,Hyderabad,Full-Time,2023-08-24,True
E01904,Female,29,Under 30,Married,PhD,Research & Development,Research Scientist,2,Hyderabad,Part-Time,2024-12-01,False
E01905,Female,44,40-49,Single,High School,Operations,Logistics Coordinator,7,Chennai,Full-Time,2021-10-25,True
E01906,Female,39,30-39,Married,Bachelor,Research & Development,Product Engineer,6,Chennai,Full-Time,2025-11-01,True
E01907,Male,42,40-49,Married,Bachelor,Marketing,Content Writer,5,Mumbai,Full-Time,2025-01-24,True
E01908,Female,29,Under 30,Married,High School,Research & Development,Product Engineer,1,Chennai,Full-Time,2024-06-14,True
E01909,Female,28,Under 30,Married,Bachelor,Operations,Logistics Coordinator,2,Chennai,Full-Time,2021-07-09,False
E01910,Male,37,30-39,Married,Master,Marketing,SEO Specialist,5,Delhi,Full-Time,2024-02-14,True
E01911,Male,40,40-49,Divorced,PhD,Customer Support,Escalation Specialist,5,Hyderabad,Full-Time,2023-11-02,False
E01912,Female,36,30-39,Single,High School,IT,DevOps Engineer,2,Hyderabad,Full-Time,2024-11-03,True
E01913,Male,31,30-39,Married,Bachelor,Sales,Business Development,3,Mumbai,Full-Time,2023-03-10,True
E01914,Female,34,30-39,Married,Master,Marketing,SEO Specialist,6,Remote,Full-Time,2023-12-02,True
E01915,Female,30,30-39,Single,Diploma,Sales,Account Executive,4,Remote,Full-Time,2025-05-09,True
E01916,Female,41,40-49,Married,PhD,Finance,Accountant,6,Delhi,Full-Time,2022-06-27,True
E01917,Male,27,Under 30,Married,High School,Operations,Operations Analyst,2,Bengaluru,Full-Time,2021-05-11,True
E01918,Male,23,Under 30,Divorced,PhD,Customer Support,Support Agent,1,Delhi,Full-Time,2025-05-06,False
E01919,Male,29,Under 30,Married,Bachelor,Operations,Quality Analyst,2,Bengaluru,Part-Time,2024-07-16,False
E01920,Male,38,30-39,Married,Master,Finance,Accountant,3,Delhi,Full-Time,2022-03-12,True
E01921,Female,40,40-49,Single,Master,Finance,Accountant,7,Bengaluru,Full-Time,2025-06-24,True
E01922,Female,31,30-39,Single,Bachelor,Marketing,SEO Specialist,4,Chennai,Full-Time,2021-06-10,True
E01923,Female,25,Under 30,Single,Master,Operations,Operations Analyst,2,Bengaluru,Full-Time,2025-04-15,False
E01924,Male,32,30-39,Married,Bachelor,Finance,Accountant,3,Remote,Full-Time,2022-03-29,True
E01925,Male,31,30-39,Married,Master,Human Resources,HR Analyst,3,Mumbai,Full-Time,2025-10-09,True
E01926,Male,26,Under 30,Married,Diploma,Finance,Credit Analyst,1,Delhi,Full-Time,2022-05-18,True
E01927,Female,31,30-39,Single,Diploma,Operations,Logistics Coordinator,2,Delhi,Part-Time,2021-04-06,False
E01928,Male,27,Under 30,Divorced,Master,Marketing,SEO Specialist,1,Delhi,Full-Time,2021-07-11,True
E01929,Female,36,30-39,Married,Master,Research & Development,Research Scientist,6,Chennai,Full-Time,2020-10-14,True
E01930,Male,32,30-39,Married,PhD,Customer Support,Support Agent,2,Chennai,Part-Time,2023-11-07,False
E01931,Male,30,30-39,Married,High School,Research & Development,Data Scientist,2,Chennai,Full-Time,2023-11-10,False
E01932,Male,26,Under 30,Married,High School,Operations,Quality Analyst,2,Bengaluru,Full-Time,2021-06-28,True
E01933,Male,40,40-49,Married,Master,Sales,Business Development,5,Mumbai,Full-Time,2021-06-04,True
E01934,Male,35,30-39,Married,Diploma,Sales,Sales Executive,6,Remote,Full-Time,2021-04-28,True
E01935,Female,33,30-39,Single,PhD,Finance,Accountant,5,Delhi,Full-Time,2023-04-08,True
E01936,Male,30,30-39,Single,Master,IT,DevOps Engineer,2,Remote,Full-Time,2020-02-23,True
E01937,Male,42,40-49,Divorced,Master,Research & Development,Data Scientist,6,Mumbai,Full-Time,2025-01-24,True
E01938,Male,37,30-39,Married,High School,Operations,Logistics Coordinator,4,Bengaluru,Full-Time,2024-11-20,True
E01939,Female,25,Under 30,Married,Master,Customer Support,Support Lead,2,Remote,Full-Time,2021-08-13,False
E01940,Female,42,40-49,Married,Master,Customer Support,Support Lead,7,Bengaluru,Full-Time,2024-04-30,True
E01941,Male,33,30-39,Married,PhD,Sales,Sales Executive,2,Remote,Full-Time,2025-05-31,True
E01942,Male,33,30-39,Married,Bachelor,Marketing,Marketing Analyst,3,Bengaluru,Part-Time,2023-02-24,False
E01943,Female,30,30-39,Married,Diploma,Customer Support,Escalation Specialist,3,Chennai,Full-Time,2020-12-18,True
E01944,Male,32,30-39,Married,Diploma,Customer Support,Escalation Specialist,2,Delhi,Full-Time,2025-12-17,True
E01945,Female,34,30-39,Married,Diploma,Customer Support,Support Agent,1,Chennai,Full-Time,2023-01-28,True
E01946,Male,35,30-39,Married,Bachelor,Executive,CEO,3,Mumbai,Full-Time,2023-04-26,True
E01947,Male,36,30-39,Married,High School,Customer Support,Support Agent,3,Delhi,Full-Time,2024-07-27,True
E01948,Male,36,30-39,Married,PhD,IT,IT Support,3,Mumbai,Full-Time,2024-04-09,True
E01949,Female,29,Under 30,Married,PhD,Finance,Accountant,3,Chennai,Full-Time,2021-04-21,True
E01950,Male,38,30-39,Single,Master,Research & Development,Research Scientist,6,Chennai,Full-Time,2021-03-25,True
E01951,Female,26,Under 30,Single,Master,Operations,Operations Analyst,1,Hyderabad,Full-Time,2022-11-14,True
